timestamp,product_id,inventory_level,demand,competitor_price,price_sold
2024-02-08,p-038,66,0.3,26.03,23.34
2024-01-19,p-045,182,0.93,43.89,38.99
2024-02-16,p-011,53,0.58,89.05,85.68
2024-02-25,p-016,15,0.33,90.29,85.91
2024-04-03,p-032,124,0.65,50.29,45.38
2024-04-16,p-025,172,0.0,27.33,20.37
2024-03-28,p-031,81,0.94,27.99,27.99
2024-04-01,p-037,12,0.14,88.75,81.37
2024-03-20,p-022,152,0.33,26.81,21.96
2024-03-14,p-020,114,0.23,73.4,61.52
2024-02-15,p-036,73,0.85,72.1,71.52
2024-03-27,p-003,83,0.35,37.6,33.44
2024-02-11,p-002,115,1.0,18.41,17.92
2024-04-13,p-034,21,0.74,24.88,25.53
2024-04-16,p-040,127,0.47,97.28,84.42
2024-04-14,p-018,177,0.2,14.19,10.98
2024-04-14,p-006,9,0.53,15.62,15.57
2024-01-10,p-049,171,0.0,98.33,73.36
2024-03-13,p-016,90,0.0,66.97,54.85
2024-02-20,p-046,157,0.34,51.52,42.04
2024-04-29,p-049,145,0.9,84.38,77.92
2024-03-24,p-033,142,0.34,72.5,60.21
2024-01-07,p-028,21,0.76,18.07,18.61
2024-01-02,p-016,156,0.34,76.7,62.66
2024-02-28,p-012,96,0.47,56.68,50.93
2024-04-14,p-045,25,0.27,19.6,18.23
2024-04-11,p-041,168,0.28,36.21,28.8
2024-02-19,p-026,86,0.55,59.61,55.03
2024-02-24,p-017,65,0.0,72.39,60.92
2024-02-07,p-000,24,0.0,87.52,76.88
2024-04-26,p-029,170,0.57,37.89,31.89
2024-01-30,p-022,180,0.0,29.3,21.62
2024-01-13,p-031,119,0.34,52.59,44.85
2024-01-13,p-000,75,0.93,99.13,99.58
2024-04-04,p-037,200,0.0,52.53,37.82
2024-03-25,p-028,179,0.0,59.65,44.08
2024-04-29,p-006,36,0.55,44.1,42.94
2024-01-11,p-030,39,0.0,45.25,39.14
2024-04-15,p-014,149,0.38,77.61,64.46
2024-02-12,p-003,192,0.51,25.36,20.53
2024-04-13,p-005,42,0.01,32.34,27.95
2024-04-27,p-005,89,0.42,42.51,38.11
2024-01-07,p-011,38,0.55,14.1,13.7
2024-04-05,p-011,197,0.11,72.23,53.48
2024-02-10,p-020,164,0.38,15.9,12.97
2024-03-28,p-002,151,0.35,31.91,26.28
2024-04-28,p-030,150,0.7,53.52,47.31
2024-01-15,p-047,75,0.67,56.45,53.99
2024-03-17,p-024,187,0.88,23.9,20.91
2024-03-15,p-017,56,0.97,99.37,102.62
2024-04-10,p-047,72,0.8,13.37,13.15
2024-04-12,p-033,131,0.65,45.31,40.56
2024-02-07,p-046,93,0.37,39.55,34.94
2024-02-09,p-026,42,0.78,42.84,43.34
2024-01-14,p-033,117,0.23,44.08,36.82
2024-03-30,p-041,111,0.26,16.03,13.57
2024-04-01,p-030,126,0.41,83.13,71.35
2024-01-13,p-015,152,0.6,52.53,45.44
2024-04-08,p-037,163,0.13,56.41,43.72
2024-01-28,p-011,12,0.33,54.37,51.89
2024-01-02,p-008,132,0.25,27.65,22.8
2024-02-12,p-024,191,0.0,97.77,71.19
2024-02-14,p-044,137,0.99,82.72,78.38
2024-03-10,p-020,137,1.0,56.86,53.98
2024-02-07,p-029,116,0.3,82.05,69.63
2024-03-01,p-025,56,0.18,12.5,11.04
2024-03-26,p-021,99,0.6,82.16,75.51
2024-01-25,p-028,47,0.41,21.67,20.28
2024-03-08,p-047,82,0.8,50.86,49.49
2024-01-05,p-019,147,0.22,33.53,27.0
2024-02-27,p-010,10,0.38,43.15,41.69
2024-01-18,p-019,190,0.4,88.41,70.18
2024-04-04,p-014,74,0.48,10.56,9.74
2024-04-18,p-033,156,1.0,61.58,57.17
2024-04-11,p-034,102,1.0,78.01,77.06
2024-03-04,p-044,61,0.0,62.3,52.65
2024-02-29,p-011,41,0.3,49.15,45.25
2024-03-06,p-043,12,0.69,24.02,24.63
2024-01-17,p-023,98,0.0,10.48,8.51
2024-04-20,p-017,51,0.42,34.51,32.23
2024-02-18,p-002,49,1.0,65.8,68.83
2024-03-06,p-020,64,0.63,90.33,86.75
2024-02-26,p-026,102,1.0,59.82,59.09
2024-04-21,p-035,173,0.15,25.33,19.48
2024-02-21,p-019,61,0.54,61.25,57.97
2024-01-25,p-026,145,0.55,82.88,71.57
2024-01-26,p-018,8,0.28,47.52,45.07
2024-03-10,p-034,20,0.79,98.58,102.21
2024-04-27,p-049,48,0.05,61.52,53.3
2024-02-25,p-004,198,1.0,23.18,20.45
2024-02-19,p-020,170,0.92,66.52,59.85
2024-04-13,p-004,110,0.35,81.12,70.03
2024-03-29,p-014,112,0.31,80.68,68.92
2024-02-25,p-040,89,0.0,70.36,57.69
2024-04-29,p-029,98,0.5,16.02,14.45
2024-01-21,p-020,175,0.43,62.49,50.83
2024-01-08,p-036,22,0.37,64.2,61.16
2024-02-27,p-015,113,0.36,74.91,64.58
2024-03-18,p-019,50,0.28,26.94,24.47
2024-04-01,p-028,110,0.87,52.25,49.94
2024-04-14,p-008,22,0.29,11.41,10.69
2024-04-30,p-026,161,0.58,34.95,29.79
2024-02-07,p-020,65,0.14,89.79,77.91
2024-01-30,p-047,107,0.23,49.37,41.71
2024-04-21,p-043,153,0.04,23.99,18.45
2024-01-31,p-024,174,0.26,70.81,55.68
2024-01-20,p-037,189,0.37,78.86,62.29
2024-04-09,p-019,198,0.28,63.51,48.69
2024-01-15,p-021,28,0.22,89.67,82.28
2024-03-15,p-028,123,0.36,26.27,22.39
2024-04-01,p-042,197,0.03,13.53,9.84
2024-01-10,p-012,107,0.39,38.46,33.59
2024-03-15,p-032,163,0.22,86.43,68.29
2024-02-26,p-015,85,0.31,52.89,46.56
2024-04-24,p-013,103,0.48,86.31,77.11
2024-01-16,p-006,24,0.65,71.73,72.11
2024-01-11,p-034,144,0.39,26.2,21.93
2024-03-08,p-031,81,0.47,80.28,73.33
2024-04-24,p-003,67,0.43,45.66,42.0
2024-04-24,p-000,152,0.68,76.01,66.78
2024-03-12,p-003,166,0.33,58.82,47.39
2024-03-14,p-016,199,0.42,42.63,33.6
2024-02-15,p-044,165,0.15,20.37,15.82
2024-04-14,p-048,156,0.7,57.71,50.66
2024-02-11,p-001,190,0.53,83.15,67.76
2024-01-04,p-012,27,0.14,67.03,60.52
2024-04-05,p-032,158,0.21,38.12,30.24
2024-03-08,p-030,189,0.13,99.37,74.63
2024-04-19,p-045,138,0.38,99.85,84.01
2024-02-29,p-025,13,0.0,88.37,78.5
2024-03-20,p-048,146,0.64,54.41,47.77
2024-01-20,p-039,138,0.03,42.79,33.42
2024-03-27,p-007,174,0.82,99.09,87.09
2024-02-27,p-003,123,0.78,59.07,54.71
2024-04-12,p-023,151,0.01,23.93,18.33
2024-01-14,p-000,116,0.3,70.32,59.68
2024-02-19,p-024,158,0.23,44.84,35.72
2024-04-16,p-026,135,0.51,65.71,56.95
2024-04-12,p-044,122,0.24,97.09,80.81
2024-03-26,p-007,151,0.29,98.71,80.28
2024-04-26,p-013,197,0.25,12.51,9.54
2024-02-11,p-008,38,0.84,20.98,21.56
2024-04-05,p-049,157,0.49,27.92,23.49
2024-04-11,p-048,54,0.37,49.9,45.98
2024-02-06,p-021,181,0.44,99.95,80.88
2024-03-15,p-020,42,0.28,87.52,80.16
2024-03-19,p-023,134,0.57,15.25,13.39
2024-02-26,p-049,6,0.39,35.7,34.71
2024-02-28,p-040,106,0.74,22.08,20.69
2024-02-28,p-013,108,0.41,67.62,59.23
2024-02-20,p-015,111,0.21,56.19,47.06
2024-01-22,p-049,8,0.53,46.52,46.42
2024-03-26,p-013,4,0.4,14.31,13.97
2024-03-10,p-023,9,0.49,56.22,55.6
2024-03-13,p-034,101,0.31,32.84,28.4
2024-01-17,p-016,122,0.25,12.32,10.28
2024-04-03,p-012,193,0.65,93.5,77.72
2024-02-10,p-036,124,0.83,36.57,34.15
2024-04-11,p-002,83,0.78,35.22,34.11
2024-03-26,p-027,101,0.75,11.15,10.53
2024-03-21,p-015,117,0.28,20.22,17.07
2024-01-24,p-032,36,0.71,83.15,83.52
2024-04-07,p-046,103,0.24,82.61,70.25
2024-02-23,p-005,74,0.8,30.64,30.07
2024-02-09,p-008,72,0.58,85.44,80.56
2024-03-06,p-039,121,0.83,22.63,21.2
2024-01-21,p-011,71,0.17,67.92,58.93
2024-03-15,p-017,170,0.17,85.61,66.37
2024-01-19,p-002,12,0.48,59.65,58.7
2024-02-21,p-020,26,0.51,80.31,78.38
2024-01-08,p-027,13,0.9,54.1,57.67
2024-01-28,p-039,45,0.76,52.44,52.68
2024-04-22,p-042,28,0.65,73.91,74.0
2024-01-11,p-036,96,0.5,29.51,26.68
2024-04-07,p-012,114,0.68,36.84,33.82
2024-03-06,p-046,92,0.57,88.13,81.14
2024-01-13,p-007,42,0.93,62.3,64.82
2024-01-29,p-017,110,0.7,24.69,22.85
2024-01-09,p-029,27,0.48,96.5,93.52
2024-03-28,p-024,89,0.24,53.56,46.26
2024-03-17,p-027,80,0.69,42.88,40.95
2024-03-24,p-011,40,0.5,75.65,72.62
2024-04-07,p-034,91,0.54,96.51,88.43
2024-02-21,p-010,190,0.43,72.79,58.13
2024-01-23,p-049,146,0.62,29.15,25.49
2024-02-23,p-024,75,0.45,56.13,51.4
2024-04-15,p-011,9,0.0,10.16,9.06
2024-01-10,p-025,102,0.21,33.35,28.21
2024-01-27,p-049,92,0.11,64.19,53.74
2024-01-14,p-040,195,0.88,63.48,54.99
2024-02-21,p-001,16,0.16,12.63,11.58
2024-03-11,p-041,156,0.86,76.69,69.39
2024-01-07,p-010,146,0.37,49.1,40.84
2024-01-17,p-016,152,0.41,52.1,43.39
2024-04-24,p-018,33,0.04,76.21,66.92
2024-04-08,p-029,55,0.09,80.27,69.64
2024-04-26,p-027,134,0.23,13.83,11.33
2024-03-12,p-002,104,0.25,36.07,30.7
2024-04-07,p-034,77,0.53,95.02,88.23
2024-04-02,p-031,95,0.0,47.72,38.87
2024-01-29,p-012,135,0.36,13.58,11.42
2024-03-09,p-019,54,0.84,38.8,39.2
2024-03-03,p-020,55,0.41,57.16,53.04
2024-04-04,p-031,115,0.29,49.28,41.78
2024-03-30,p-023,150,0.54,25.64,21.97
2024-02-19,p-013,168,0.23,38.37,30.2
2024-02-23,p-037,41,0.59,84.96,82.94
2024-02-18,p-048,21,0.28,76.08,71.21
2024-01-12,p-014,31,0.66,75.26,75.26
2024-03-19,p-001,25,1.0,19.06,20.44
2024-03-17,p-021,43,0.2,21.6,19.43
2024-01-15,p-034,116,0.56,13.03,11.66
2024-02-16,p-009,158,0.09,57.67,44.58
2024-04-25,p-007,140,0.75,53.54,48.35
2024-03-23,p-041,107,0.1,74.02,60.81
2024-01-11,p-031,160,0.57,87.29,74.35
2024-04-14,p-046,143,0.87,32.94,30.32
2024-03-13,p-005,180,0.54,95.07,78.58
2024-02-11,p-023,102,1.0,56.6,55.91
2024-02-24,p-033,181,0.33,58.83,46.54
2024-02-16,p-026,131,0.62,37.72,33.57
2024-04-02,p-000,66,0.59,25.54,24.28
2024-01-25,p-025,31,0.7,12.19,12.28
2024-03-05,p-022,43,0.5,50.53,48.36
2024-04-28,p-045,32,0.37,62.36,58.8
2024-01-31,p-037,87,0.75,27.05,25.93
2024-03-10,p-012,92,0.74,18.38,17.49
2024-02-17,p-025,49,0.08,12.04,10.49
2024-03-08,p-037,190,0.07,63.85,47.27
2024-02-13,p-045,88,0.97,39.6,39.51
2024-02-26,p-034,107,0.94,47.81,46.45
2024-02-02,p-048,35,0.0,67.58,58.69
2024-01-04,p-039,110,0.57,28.34,25.58
2024-01-18,p-022,139,0.15,91.71,73.43
2024-02-17,p-047,42,0.66,70.8,70.0
2024-04-22,p-009,1,0.34,76.16,73.65
2024-03-14,p-044,58,0.91,76.34,77.81
2024-01-11,p-035,92,0.61,71.27,66.14
2024-04-25,p-022,107,0.9,89.19,86.02
2024-02-05,p-008,33,1.0,50.59,53.81
2024-01-04,p-029,128,0.0,90.41,70.95
2024-02-26,p-035,38,0.36,57.04,53.34
2024-02-23,p-047,113,0.67,32.95,30.22
2024-02-16,p-020,15,0.12,83.6,76.09
2024-01-21,p-036,26,0.73,35.03,35.69
2024-04-07,p-004,96,0.76,57.54,54.72
2024-01-02,p-025,114,0.17,90.13,74.58
2024-01-16,p-044,39,0.58,88.41,86.32
2024-01-15,p-038,124,0.35,92.99,79.02
2024-01-08,p-036,197,0.22,69.95,53.02
2024-02-13,p-015,95,1.0,45.89,45.68
2024-02-01,p-011,32,0.73,55.76,56.46
2024-03-04,p-046,135,0.84,69.96,64.63
2024-02-08,p-036,42,0.79,96.13,97.43
2024-02-10,p-018,11,0.66,28.59,29.18
2024-01-04,p-013,111,0.28,90.19,76.65
2024-03-14,p-036,145,0.7,54.85,48.77
2024-02-09,p-046,40,1.0,77.81,82.17
2024-03-17,p-045,127,0.12,79.0,63.73
2024-02-10,p-044,156,0.47,88.84,74.53
2024-02-08,p-011,152,1.0,64.39,60.06
2024-03-16,p-003,125,0.42,80.85,69.61
2024-03-13,p-010,84,0.44,77.4,70.05
2024-01-14,p-003,55,1.0,40.27,41.86
2024-03-26,p-024,123,0.44,89.75,77.77
2024-02-07,p-048,14,0.45,96.32,94.02
2024-01-03,p-038,120,0.44,87.36,75.95
2024-03-23,p-024,197,1.0,52.66,46.51
2024-04-08,p-024,199,0.52,21.87,17.59
2024-01-08,p-045,124,0.89,78.26,73.9
2024-02-07,p-000,94,0.52,29.74,27.05
2024-02-13,p-006,122,0.28,80.94,67.94
2024-04-07,p-006,13,0.78,79.08,82.42
2024-03-09,p-034,44,0.21,24.47,22.04
2024-01-06,p-021,16,0.69,84.94,86.76
2024-04-11,p-008,102,0.24,19.97,17.0
2024-01-18,p-012,92,0.2,77.89,66.48
2024-03-26,p-012,68,0.24,34.97,30.9
2024-02-18,p-017,139,0.0,36.9,28.59
2024-03-14,p-030,25,0.59,31.77,31.53
2024-02-03,p-048,65,0.0,90.31,76.0
2024-01-24,p-003,47,0.0,20.35,17.45
2024-01-12,p-016,16,0.26,47.25,44.26
2024-01-07,p-028,11,0.45,52.55,51.45
2024-01-28,p-048,18,0.49,96.96,95.02
2024-02-29,p-033,45,0.89,95.9,98.73
2024-03-19,p-021,3,0.48,24.92,24.75
2024-03-25,p-033,8,0.51,72.61,72.17
2024-03-05,p-021,94,0.25,33.38,28.73
2024-04-11,p-030,174,0.65,11.96,10.18
2024-02-14,p-000,43,0.74,57.3,57.47
2024-01-21,p-004,142,0.45,62.87,53.4
2024-03-03,p-023,57,0.82,14.03,14.08
2024-03-17,p-039,22,1.0,50.35,54.17
2024-01-27,p-029,0,0.85,73.3,78.43
2024-01-27,p-013,144,0.56,36.38,31.51
2024-02-17,p-015,80,0.99,56.29,56.86
2024-02-29,p-035,43,0.99,41.6,43.71
2024-03-20,p-035,160,0.0,94.67,71.57
2024-02-13,p-008,143,0.64,44.24,38.98
2024-01-01,p-032,95,0.87,65.05,63.23
2024-01-14,p-020,69,0.68,49.61,47.85
2024-03-16,p-039,154,0.33,59.94,48.99
2024-03-03,p-046,40,0.41,55.07,51.92
2024-03-08,p-044,17,0.74,15.6,16.07
2024-01-14,p-033,101,0.86,89.02,85.79
2024-03-03,p-017,122,0.3,99.46,83.83
2024-04-12,p-013,128,0.0,79.55,62.43
2024-02-10,p-032,13,0.43,36.52,35.54
2024-02-28,p-021,158,0.78,10.09,8.97
2024-02-29,p-030,105,0.31,68.89,59.31
2024-03-22,p-012,189,0.86,98.0,85.2
2024-02-13,p-034,40,0.49,97.0,92.93
2024-02-25,p-040,187,0.36,29.78,23.53
2024-01-26,p-026,150,1.0,73.96,69.15
2024-03-19,p-007,127,0.69,98.64,89.39
2024-01-28,p-014,130,1.0,52.64,50.38
2024-02-08,p-046,144,0.33,78.38,64.81
2024-04-04,p-016,6,0.44,33.18,32.59
2024-02-14,p-027,35,0.85,57.03,58.89
2024-01-25,p-046,90,0.73,30.84,29.36
2024-03-30,p-003,152,0.78,28.86,25.84
2024-01-16,p-035,138,0.73,53.93,48.63
2024-03-26,p-044,110,0.41,20.84,18.21
2024-04-22,p-028,52,0.64,30.0,29.24
2024-01-02,p-035,42,0.31,54.24,49.99
2024-03-17,p-014,82,0.84,65.38,64.1
2024-04-10,p-010,46,0.6,96.85,94.24
2024-04-11,p-015,194,0.51,56.92,45.97
2024-03-11,p-012,15,1.0,58.07,62.92
2024-04-05,p-015,146,0.49,24.66,21.02
2024-01-30,p-018,156,0.36,64.31,52.76
2024-03-20,p-037,48,0.37,57.24,53.08
2024-04-03,p-027,195,0.71,96.01,80.53
2024-01-04,p-019,141,0.56,73.41,63.82
2024-03-02,p-020,162,0.85,89.77,80.49
2024-04-30,p-048,102,1.0,23.61,23.32
2024-01-12,p-020,196,0.6,65.74,53.91
2024-01-14,p-018,22,0.46,94.97,92.14
2024-02-13,p-015,57,0.29,75.3,68.03
2024-01-20,p-032,118,0.15,76.05,62.38
2024-03-14,p-020,90,0.73,80.59,76.71
2024-03-27,p-011,96,0.97,89.5,88.51
2024-02-16,p-005,143,0.1,90.29,71.19
2024-02-07,p-001,92,0.29,78.82,68.56
2024-04-16,p-013,16,1.0,91.5,99.04
2024-01-27,p-029,62,0.58,24.81,23.64
2024-02-13,p-036,190,0.45,59.4,47.63
2024-04-13,p-036,175,0.89,87.14,77.5
2024-02-03,p-002,90,0.6,54.11,50.22
2024-01-11,p-033,62,0.81,25.57,25.47
2024-02-13,p-034,144,0.32,48.64,40.14
2024-04-19,p-012,176,0.24,38.43,30.02
2024-03-13,p-043,153,0.57,23.17,19.9
2024-04-09,p-012,196,0.5,51.05,41.04
2024-04-09,p-047,165,0.0,76.81,57.72
2024-03-16,p-029,88,0.47,92.22,83.6
2024-03-07,p-046,148,0.5,82.07,69.92
2024-03-26,p-004,112,0.58,33.09,29.85
2024-03-25,p-003,149,0.4,45.54,37.98
2024-03-21,p-017,43,0.35,94.87,88.07
2024-02-09,p-021,118,0.59,34.84,31.28
2024-01-29,p-011,99,0.85,55.69,53.69
2024-02-23,p-023,167,0.76,37.15,32.56
2024-02-25,p-000,8,0.58,24.91,25.11
2024-01-14,p-031,175,0.45,61.9,50.56
2024-01-28,p-032,104,0.37,49.89,43.54
2024-01-17,p-035,102,0.73,11.48,10.78
2024-01-11,p-015,122,0.24,74.03,61.62
2024-04-24,p-026,22,0.17,18.46,16.86
2024-04-15,p-043,67,0.41,82.26,75.37
2024-01-11,p-049,141,0.0,50.08,38.72
2024-03-08,p-020,16,0.52,79.09,78.14
2024-01-12,p-028,83,0.29,29.23,25.68
2024-01-23,p-021,138,0.07,20.75,16.35
2024-04-24,p-031,133,0.91,91.52,85.85
2024-04-07,p-049,110,0.5,54.98,48.93
2024-01-28,p-016,40,0.85,71.81,73.76
2024-04-13,p-044,179,0.39,37.37,30.01
2024-04-16,p-046,29,0.35,76.34,71.9
2024-02-01,p-002,151,0.1,90.68,70.83
2024-01-14,p-034,96,0.52,65.64,59.58
2024-03-12,p-012,9,0.66,98.18,100.41
2024-04-13,p-031,13,0.44,58.38,56.93
2024-04-30,p-042,110,0.18,60.28,50.22
2024-03-04,p-037,149,0.49,37.81,32.11
2024-02-26,p-036,104,0.7,66.03,61.53
2024-04-07,p-032,168,0.43,36.19,29.69
2024-01-23,p-039,107,0.67,98.05,90.54
2024-02-25,p-005,188,0.67,18.29,15.36
2024-03-14,p-032,79,0.56,24.33,22.68
2024-03-21,p-043,33,0.2,36.12,32.83
2024-02-27,p-030,24,0.51,25.13,24.58
2024-04-07,p-015,69,0.31,97.38,87.22
2024-04-13,p-000,22,0.5,70.51,68.96
2024-02-26,p-032,108,0.0,65.56,52.63
2024-01-02,p-004,177,0.25,39.41,30.81
2024-04-04,p-019,4,0.06,19.78,17.97
2024-03-06,p-046,28,0.36,67.43,63.71
2024-03-25,p-006,108,0.84,17.14,16.33
2024-04-15,p-041,11,0.25,67.75,63.65
2024-01-19,p-048,58,0.45,59.19,55.2
2024-04-11,p-045,88,0.73,58.06,55.39
2024-04-25,p-049,53,0.72,66.05,65.3
2024-03-06,p-047,160,0.42,54.77,45.27
2024-02-01,p-042,157,0.4,12.09,9.99
2024-01-24,p-008,200,0.84,78.38,66.97
2024-01-10,p-035,0,0.33,50.15,48.44
2024-03-07,p-024,153,0.4,28.93,24.01
2024-04-08,p-019,8,0.77,30.9,32.31
2024-01-23,p-004,10,0.33,86.53,82.75
2024-01-26,p-021,84,0.03,27.26,22.62
2024-02-16,p-026,148,0.96,47.21,43.92
2024-01-26,p-035,143,0.25,31.91,25.98
2024-03-15,p-000,185,0.34,56.88,44.87
2024-01-24,p-040,75,0.93,94.45,94.88
2024-01-12,p-021,145,0.75,53.5,48.03
2024-03-17,p-024,17,0.62,49.93,50.26
2024-01-14,p-042,7,0.49,10.88,10.78
2024-04-24,p-044,196,1.0,19.81,17.52
2024-03-21,p-033,8,0.74,89.79,93.35
2024-02-02,p-003,161,0.41,76.19,62.77
2024-03-18,p-028,25,0.53,52.2,51.2
2024-02-17,p-047,44,0.15,94.88,84.36
2024-01-21,p-004,136,0.87,32.86,30.49
2024-03-09,p-005,175,0.5,16.54,13.65
2024-04-07,p-042,96,0.53,24.84,22.59
2024-04-03,p-007,84,0.36,36.79,32.76
2024-03-30,p-010,130,0.49,36.25,31.47
2024-02-02,p-049,173,0.57,72.39,60.7
2024-04-04,p-036,179,0.1,13.72,10.36
2024-04-21,p-024,148,0.52,59.39,50.8
2024-01-12,p-043,79,1.0,71.78,72.72
2024-02-21,p-032,114,0.69,24.78,22.79
2024-04-18,p-037,84,0.42,86.59,78.05
2024-03-17,p-008,153,0.14,12.13,9.53
2024-03-19,p-021,118,0.65,58.55,53.19
2024-04-26,p-049,135,0.38,71.84,60.65
2024-02-28,p-032,65,0.46,57.68,53.5
2024-03-27,p-048,45,0.79,78.81,79.63
2024-04-05,p-012,91,0.39,23.63,21.01
2024-01-20,p-025,140,1.0,21.46,20.3
2024-02-27,p-007,78,1.0,98.79,100.19
2024-03-10,p-034,19,0.84,79.72,83.52
2024-04-17,p-040,103,0.38,92.26,80.77
2024-03-05,p-035,123,0.36,85.79,73.13
2024-01-25,p-033,151,1.0,76.13,71.1
2024-04-09,p-032,65,0.43,68.43,63.09
2024-02-18,p-040,197,0.16,99.09,74.16
2024-04-14,p-010,18,0.67,26.47,26.88
2024-04-20,p-032,23,0.29,31.95,29.9
2024-03-27,p-031,154,0.45,30.66,25.68
2024-04-12,p-019,160,0.78,23.2,20.58
2024-04-26,p-035,153,0.31,94.92,77.34
2024-02-06,p-043,123,0.69,19.25,17.52
2024-03-07,p-006,185,0.27,29.9,23.25
2024-03-01,p-008,29,1.0,75.47,80.61
2024-01-09,p-020,118,0.93,25.75,24.66
2024-03-09,p-000,64,1.0,21.19,21.82
2024-02-27,p-012,52,0.03,70.46,60.52
2024-04-10,p-040,142,0.7,25.29,22.57
2024-01-07,p-042,112,0.63,99.63,90.77
2024-01-15,p-022,35,0.83,50.73,52.19
2024-02-27,p-007,79,0.39,52.88,47.63
2024-01-20,p-023,36,0.77,17.57,17.85
2024-01-04,p-000,159,0.63,24.45,21.1
2024-02-17,p-041,105,0.78,91.51,86.49
2024-04-04,p-016,56,0.4,59.09,54.67
2024-02-18,p-022,157,0.42,62.44,51.79
2024-01-24,p-030,105,0.64,49.97,45.98
2024-01-04,p-000,180,0.5,88.58,72.64
2024-04-24,p-031,144,0.77,14.29,12.89
2024-03-21,p-002,43,0.74,82.14,82.38
2024-04-23,p-045,21,0.49,61.47,60.06
2024-01-08,p-031,89,0.53,15.75,14.43
2024-02-29,p-025,175,0.26,93.37,73.33
2024-02-09,p-035,22,0.42,94.38,90.83
2024-01-20,p-026,3,0.44,84.38,83.12
2024-03-17,p-024,40,0.43,17.28,16.36
2024-04-24,p-013,144,0.08,61.54,48.25
2024-03-31,p-009,67,0.32,82.65,74.34
2024-03-04,p-015,70,0.08,18.42,15.69
2024-01-13,p-001,167,0.8,65.32,57.68
2024-01-25,p-039,130,0.84,93.33,86.72
2024-01-12,p-017,18,0.58,26.23,26.17
2024-01-05,p-043,192,0.34,95.75,74.89
2024-03-03,p-014,183,0.5,15.76,12.88
2024-01-22,p-004,139,0.6,33.28,29.23
2024-03-21,p-012,64,0.77,72.66,71.68
2024-02-20,p-048,71,0.41,22.63,20.64
2024-03-27,p-026,81,0.7,21.54,20.59
2024-02-05,p-010,57,0.39,57.57,53.09
2024-01-05,p-040,69,1.0,59.12,60.54
2024-04-11,p-031,159,0.5,61.8,51.97
2024-04-24,p-002,165,1.0,15.98,14.68
2024-01-20,p-049,114,0.54,34.82,31.1
2024-02-12,p-035,61,0.48,38.74,36.23
2024-04-29,p-037,165,0.41,49.66,40.72
2024-03-04,p-031,136,0.23,84.75,69.27
2024-04-20,p-020,157,0.65,44.42,38.57
2024-02-04,p-039,121,0.0,49.66,39.29
2024-01-12,p-027,7,0.29,47.32,45.02
2024-03-11,p-033,200,0.97,37.9,33.17
2024-02-03,p-005,0,0.56,32.12,32.51
2024-03-01,p-019,31,0.25,56.41,51.93
2024-01-13,p-008,174,0.21,32.39,25.2
2024-02-25,p-007,63,0.43,96.92,89.54
2024-04-18,p-014,87,0.5,35.14,32.08
2024-01-31,p-014,59,0.78,54.39,54.05
2024-01-24,p-008,138,0.86,69.62,64.33
2024-03-05,p-032,113,0.13,93.7,76.96
2024-03-31,p-045,117,0.34,15.19,12.98
2024-02-25,p-039,97,0.31,27.76,24.11
2024-01-17,p-022,100,0.56,72.66,66.18
2024-03-10,p-019,5,0.61,42.4,43.12
2024-02-12,p-005,167,0.73,64.39,56.1
2024-02-15,p-036,178,0.43,59.64,48.34
2024-04-08,p-044,199,0.57,23.24,18.88
2024-04-09,p-049,94,0.28,51.08,44.24
2024-01-15,p-017,100,0.0,88.09,71.35
2024-01-28,p-014,100,1.0,25.75,25.49
2024-02-08,p-004,41,0.51,99.67,95.77
2024-04-08,p-002,48,0.94,46.22,47.87
2024-03-19,p-035,34,0.16,95.11,85.63
2024-02-04,p-030,51,0.49,84.16,79.71
2024-01-22,p-001,191,0.64,65.98,54.87
2024-01-08,p-005,83,1.0,53.23,53.69
2024-04-28,p-044,149,1.0,38.95,36.46
2024-01-21,p-007,169,0.45,40.8,33.57
2024-04-13,p-045,71,0.73,38.72,37.63
2024-01-28,p-005,186,0.21,98.52,75.54
2024-01-04,p-037,90,0.45,36.24,32.65
2024-04-14,p-040,120,0.13,56.7,46.2
2024-03-30,p-046,95,0.33,51.86,45.34
2024-04-19,p-017,38,0.34,74.58,69.45
2024-03-06,p-023,52,0.49,37.32,35.31
2024-01-21,p-001,49,0.9,66.77,68.58
2024-01-18,p-046,46,0.7,26.14,25.94
2024-02-25,p-018,165,0.5,26.24,21.91
2024-02-07,p-035,116,0.08,37.0,29.96
2024-04-28,p-048,132,0.53,40.57,35.43
2024-01-16,p-001,103,0.66,54.09,50.07
2024-02-13,p-047,80,0.24,26.87,23.43
2024-02-11,p-013,86,0.11,67.5,56.88
2024-03-04,p-027,33,0.11,38.8,34.59
2024-02-21,p-036,164,0.15,27.01,21.0
2024-04-09,p-003,49,0.07,43.48,37.79
2024-03-09,p-031,41,0.55,31.76,30.76
2024-03-15,p-016,117,0.53,56.09,49.82
2024-03-11,p-016,45,0.61,30.0,29.28
2024-04-08,p-001,41,0.24,20.15,18.32
2024-01-01,p-002,124,0.99,78.09,75.11
2024-04-12,p-027,165,0.31,69.54,55.86
2024-02-28,p-028,117,0.94,86.77,83.36
2024-04-16,p-046,107,0.99,24.71,24.23
2024-03-13,p-046,18,0.88,15.21,16.07
2024-02-29,p-044,15,0.72,86.81,89.27
2024-02-29,p-019,167,0.14,71.59,55.34
